date,observed,trend,seasonal,residual,robust_weight
2011-06-01,21.903333333333332,14.341668964919435,7.065875949500075,0.49578841891382197,0.9357291024265523
2011-07-01,25.55806451612903,14.341381046267303,10.629476223529759,0.5872072463319675,0.9106282572239285
2011-08-01,25.693548387096776,14.360552426423764,12.033056141826332,-0.7000601811533205,0.8741151394714417
2011-09-01,22.96333333333333,14.394727322747354,7.811439366513183,0.7571666440727931,0.8534713376424553
2011-10-01,16.516129032258064,14.439045606500022,2.689327767696148,-0.6122443419381067,0.9031759120526367
2011-11-01,13.09,14.485119754084725,-4.639167906374587,3.2440481522898637,0.0
2011-12-01,3.832258064516129,14.525158052213229,-10.550205972958876,-0.14269401473822363,0.9944720567814702
2012-01-01,2.2419354838709675,14.554181169531061,-12.376792281479823,0.06454659581972955,0.9988957531385713
2012-02-01,2.127586206896552,14.570810581315733,-9.662992053111685,-2.780232321307496,0.0
2012-03-01,7.916129032258064,14.573576585907464,-6.123182223198073,-0.5342653304513263,0.9258189783934676
2012-04-01,14.023333333333333,14.565839346697617,-1.006324964813117,0.4638189514488342,0.9438327042411258
2012-05-01,19.051612903225806,14.554887104461468,3.9671750635829497,0.5295507351813882,0.9269194284297766
2012-06-01,21.846666666666668,14.543026484365987,7.192084613151471,0.11155556914920872,0.9966907554177983
2012-07-01,25.95483870967742,14.529810482483004,10.897145538396158,0.5278826887982593,0.9276302850420416
2012-08-01,27.519354838709678,14.519527291471247,12.141216201896155,0.8586113453422755,0.8143376531671728
2012-09-01,21.91,14.52104089588239,7.797173682432057,-0.4082145783144462,0.9562662676858494
2012-10-01,16.812903225806455,14.537908632522004,2.568045592506245,-0.29305099922179423,0.9773220896616243
2012-11-01,9.386666666666667,14.57053649660488,-4.704594941460607,-0.47927488847760635,0.9397151287561953
2012-12-01,1.6612903225806452,14.614536904096985,-10.7026928320691,-2.2505537494472385,0.10632613796824267
2013-01-01,1.335483870967742,14.66226494107899,-12.43249475467034,-0.8942863154409064,0.7986729003774721
2013-02-01,3.6,14.708962357482202,-9.927579427685586,-1.1813829297966159,0.6638379856539339
2013-03-01,9.603225806451613,14.758550821629457,-6.083063549914418,0.9277385347365747,0.7847498048220596
2013-04-01,12.5,14.818090456235955,-0.9040481646197134,-1.4140422916162425,0.5394757290050176
2013-05-01,18.716129032258067,14.890107283588472,4.124939578558622,-0.29891782988902627,0.9764339566125624
2013-06-01,22.363333333333333,14.974552425157903,7.250361500068375,0.13841940810705466,0.9949148462039761
2013-07-01,26.961290322580645,15.068829908991455,11.079486287540425,0.8129741260487648,0.8326784632488898
2013-08-01,28.032258064516128,15.163559519904892,12.249516082350796,0.61918246226044,0.9010498409232086
2013-09-01,23.326666666666664,15.24560730941366,7.67005328967388,0.41100606757912317,0.9556195826305556
2013-10-01,18.27741935483871,15.306371991382587,2.4701372967283466,0.5009100667277764,0.9344340559515526
2013-11-01,10.0,15.33940654123939,-4.757841553789936,-0.581564987449454,0.9121229213627098
2013-12-01,4.693548387096774,15.344770014163915,-10.776614250025686,0.12539262295854492,0.9960787288952185
2014-01-01,3.9612903225806453,15.328199530940354,-12.483102642780256,1.1161934344205466,0.6969248986234637
2014-02-01,5.382142857142857,15.295659550315463,-10.17557329837595,0.2620566052033446,0.9818093741197602
2014-03-01,9.603225806451613,15.254467257674323,-5.995564997795618,0.3443235465729071,0.9686956292545719
2014-04-01,14.503333333333332,15.209017520642224,-0.7618438713097032,0.05615968400081073,0.9991627355357625
2014-05-01,19.416129032258063,15.162832813446364,4.236524070413536,0.016772148398162656,0.9999222844957693
2014-06-01,21.959999999999997,15.11715663115092,7.243798135067033,-0.40095476621795534,0.9578677164907128
2014-07-01,25.161290322580644,15.071412437765071,11.278311042975249,-1.1884331581596754,0.6598847415187958
2014-08-01,24.62258064516129,15.020754848855583,12.33666264923202,-2.734836852926314,5.4693833925537924e-05
2014-09-01,22.276666666666664,14.960702202203349,7.514345031188789,-0.19838056672547388,0.9895832972187898
2014-10-01,17.248387096774195,14.889159830495826,2.385828889135324,-0.026601622856954776,0.9998113795219106
2014-11-01,11.566666666666666,14.80824619344828,-4.789170941993336,1.5475914152117234,0.4662022042171662
2014-12-01,2.893548387096774,14.726575821145493,-10.86181927804395,-0.971208156004769,0.7631495675543646
2015-01-01,3.596774193548387,14.652091129999151,-12.526546549283697,1.4712296128329339,0.5088790233659599
2015-02-01,4.639285714285714,14.587053884670745,-10.330754754128646,0.38298658374361594,0.9616135120233297
2015-03-01,8.864516129032259,14.527866894664298,-5.862764218517656,0.19941345288561685,0.9895481327608399
2015-04-01,13.893333333333334,14.472922038525244,-0.6145275364655296,0.03493883127362096,0.9996978841137135
2015-05-01,19.335483870967742,14.426528901180408,4.289072813767088,0.6198821560202461,0.9010438980252786
2015-06-01,21.226666666666667,14.39514474935885,7.1877705178277065,-0.3562486005198906,0.9663617511867952
2015-07-01,24.09032258064516,14.380442114036622,11.410278416408477,-1.7003979497999389,0.37850185267864217
2015-08-01,25.396774193548385,14.379720368250789,12.36287047514426,-1.3458166498466646,0.5760137106815583
2015-09-01,20.916666666666668,14.388008969076061,7.3683519082899345,-0.8396942106993279,0.8210595514116066
2015-10-01,16.40967741935484,14.402448269599413,2.3161194133857643,-0.308890263630337,0.974617521212214
2015-11-01,11.79,14.421367434854064,-4.733189163582619,2.101821728728554,0.1724897595192096
2015-12-01,5.487096774193549,14.445667718876898,-10.923549882479822,1.9649789377964737,0.2410416337526331
2016-01-01,0.6225806451612903,14.481366190444112,-12.563827517471283,-1.2949580278115373,0.6035242250076213
2016-02-01,4.103448275862069,14.53492643626475,-10.35758936949768,-0.07388879090500033,0.9984933596502191
2016-03-01,8.922580645161291,14.607713885164836,-5.746132737894658,0.06099949789111214,0.9990429675937967
2016-04-01,14.656666666666666,14.693133685303003,-0.529784993456806,0.493317974820469,0.9366914073709802
2016-05-01,19.37741935483871,14.777405132633943,4.248928688127636,0.35108553407713217,0.9676767283406706
2016-06-01,22.540000000000003,14.846630891472408,7.1487458101138515,0.5446232984137431,0.9229307708690635
2016-07-01,26.274193548387096,14.897501207837205,11.492789581984328,-0.11609724143443678,0.9963472157534912
2016-08-01,27.280645161290323,14.933978684641241,12.353490303714837,-0.006823827065755239,0.9999852670724446
2016-09-01,22.2,14.963257442167219,7.267013722638336,-0.030271164805554918,0.9997574115914164
2016-10-01,17.416129032258063,14.990098380772992,2.2366130495913836,0.1894176018936875,0.990488306275228
2016-11-01,9.8,15.014955592983528,-4.607998538954433,-0.6069570540290936,0.9043981354080616
2016-12-01,5.432258064516129,15.034665787643563,-10.963620099900474,1.3612123767730413,0.5712685526440797
2017-01-01,2.574193548387097,15.044316498631197,-12.625103777858387,0.15498082761428655,0.9936718762721866
2017-02-01,4.103571428571429,15.042424835796481,-10.267190615218816,-0.6716627920062379,0.8837884351092004
2017-03-01,8.035483870967742,15.028195655004629,-5.663805929824379,-1.3289058542125076,0.5864533664426708
2017-04-01,15.063333333333334,15.001165660707331,-0.5042705607415342,0.5664382333675384,0.9166518206202655
2017-05-01,19.661290322580644,14.962380571879962,4.139566774077085,0.5593429766235971,0.9187292648637715
2017-06-01,22.116666666666667,14.915362884432808,7.146375079975035,0.05492870225882385,0.9992008515131362
2017-07-01,27.135483870967743,14.863902900383767,11.551994024496999,0.7195869460869773,0.8677607599937034
2017-08-01,27.299999999999997,14.814395417819373,12.288661270419839,0.19694331176078528,0.989823030794669
2017-09-01,22.226666666666667,14.773174189590764,7.227871593257704,0.2256208838182001,0.9865929789670556
2017-10-01,17.532258064516128,14.742259259694286,2.1634875635293125,0.6265112412925298,0.898729792356025
2017-11-01,9.729999999999999,14.71602054542692,-4.47955874762874,-0.5064617977981811,0.9327302417963318
2017-12-01,2.003225806451613,14.686044640099157,-10.97474879371445,-1.7080700399330926,0.37303444295955523
2018-01-01,0.29354838709677417,14.645827627125657,-12.717721865474955,-1.6345573745539284,0.4162180199377023
2018-02-01,2.582142857142857,14.59542361184392,-10.15439103801854,-1.8588897166825227,0.2927836470309456
2018-03-01,9.083870967741936,14.54365039986668,-5.598929754857316,0.1391503227325721,0.9948986676177626
2018-04-01,14.363333333333333,14.500272447955327,-0.4891931032103755,0.35225398858838197,0.9673880109336874
2018-05-01,18.129032258064516,14.469622055864644,4.005564026191555,-0.34615382399168304,0.968422665468404
2018-06-01,21.69333333333333,14.453110122349525,7.166353181811876,0.07387002917193186,0.9985536850120758
2018-07-01,27.051612903225806,14.454159450427722,11.605395733734271,0.992057719063812,0.7562986926249405
2018-08-01,27.52258064516129,14.469314379441505,12.231153498681177,0.8221127670386092,0.8288470354616462
2018-09-01,21.296666666666667,14.488929208854072,7.255211528806645,-0.44747407099404946,0.9476296071815294
2018-10-01,15.129032258064516,14.501625613160797,2.0914725262676175,-1.464065881363899,0.5123228290662422
2018-11-01,10.086666666666668,14.50499274428392,-4.376429335069371,-0.04189674254788045,0.9995279426189606
2018-12-01,3.1870967741935483,14.507601998245168,-10.991950816687709,-0.3285544073639102,0.9709724215281146
2019-01-01,2.4387096774193546,14.518691228700204,-12.828099066410049,0.7481175151292003,0.8569288208333345
2019-02-01,4.514285714285714,14.543171530218432,-10.075434865383226,0.046549049450508306,0.9994257712912425
2019-03-01,9.238709677419354,14.58159220182421,-5.521471165299218,0.17858864089436288,0.9915031177929887
2019-04-01,12.596666666666666,14.633013077999724,-0.4959195069285523,-1.5404269044045051,0.4699716184996055
2019-05-01,18.896774193548385,14.693371979476373,3.831934730995004,0.3714674830770086,0.9636013994986539
2019-06-01,21.016666666666666,14.758766783911545,7.191006748752398,-0.9331068659972761,0.7826618238959976
2019-07-01,24.429032258064513,14.82048018471923,11.644316685490827,-2.0357646121455435,0.20277018413242523
2019-08-01,26.693548387096776,14.87259421264471,12.21365454754299,-0.39270037309092487,0.9595734552850392
2019-09-01,22.703333333333333,14.915189251714352,7.380266328414456,0.4078777532045237,0.9562113371989971
2019-10-01,17.364516129032257,14.95157373298607,2.0309766222028465,0.38196577384334063,0.961572524170907
2019-11-01,11.139999999999999,14.980899229328035,-4.283518218112991,0.44261898878495387,0.9486595719494126
2019-12-01,4.72258064516129,14.999631287187427,-11.02416068384182,0.7471100418156844,0.8583061079928095
2020-01-01,4.551612903225807,15.007435764719114,-12.83077419975908,2.374951338265772,0.06326335955634466
2020-02-01,5.396551724137931,15.000682523513767,-9.992910213785605,0.38877941440976826,0.9602857449710532
2020-03-01,9.329032258064515,14.978872618950188,-5.578789534672688,-0.07105082621298564,0.9986792668143162
2020-04-01,11.926666666666668,14.947287519855749,-0.545270310497534,-2.4753505426915474,0.03520251801705977
2020-05-01,17.893548387096775,14.910823329957891,3.621743459866842,-0.6390184027279577,0.8947593890193848
2020-06-01,22.756666666666668,14.869973191425132,7.201745576085287,0.6849478991562492,0.8792203079635905
2020-07-01,22.4,14.825783955443343,11.54483440055828,-3.9706183560016246,0.0
2020-08-01,27.519354838709678,14.779719485989524,12.234664305374714,0.504971047345439,0.9334478769315488
2020-09-01,21.486666666666668,14.737504308600714,7.652308961115159,-0.9031466030492048,0.7955669125858964
2020-10-01,16.04193548387097,14.701558828962106,2.05979817723132,-0.7194215223224578,0.8674497117935394
2020-11-01,10.693333333333333,14.673679404283003,-4.22122351264559,0.24087744169592007,0.9846752005801889
2020-12-01,2.641935483870968,14.655084082393778,-11.008707746935542,-1.0044408515872671,0.7492500890111754
2021-01-01,1.3645161290322583,14.645120641668042,-12.8408200979376,-0.43978441469818286,0.9493698713190762
2021-02-01,5.485714285714286,14.645549866531228,-9.889558858368028,0.729723277551086,0.8638032493963005
2021-03-01,10.429032258064517,14.656068694431276,-5.674549460574443,1.4475130242076837,0.5213345315213772
2021-04-01,14.076666666666666,14.67623887430046,-0.6350526866178651,0.035480478984071695,0.9996613007601501
2021-05-01,17.725806451612904,14.707200700960692,3.3667186436860255,-0.34811289303381443,0.9681327407059794
2021-06-01,21.8,14.748080699395581,7.2110403545267925,-0.15912105392237308,0.9933104207620584
2021-07-01,26.54516129032258,14.794966296271433,11.46984369783759,0.28035129621355637,0.9792682513975248
2021-08-01,26.219354838709677,14.843053950881218,12.246158775364645,-0.8698578875361864,0.8093419011381408
2021-09-01,22.503333333333334,14.88624456518016,7.921657955259282,-0.30456918710610736,0.9756440881660859
2021-10-01,17.43548387096774,14.920357559836388,2.121063974115545,0.3940623370158072,0.9592142450065352
2021-11-01,10.773333333333333,14.942871314250162,-4.175150897422313,0.005612916505484122,0.9999916926169586
2021-12-01,4.158064516129032,14.953980275731928,-10.971089915308582,0.17517415570568673,0.9920113926634366
2022-01-01,1.993548387096774,14.96203859836486,-12.857413614146777,-0.11107659712130769,0.9967384568477375
2022-02-01,2.2535714285714286,14.971961917642858,-9.779406075700221,-2.938984413371209,0.0
2022-03-01,9.480645161290322,14.981281629301611,-5.762391538540052,0.26175507052876235,0.9819145658823127
2022-04-01,14.573333333333332,14.986416071264118,-0.7291364412873832,0.316053703356598,0.9736586346709267
2022-05-01,19.129032258064516,14.98950740671459,3.106223898499363,1.0333009528505634,0.7368133150641296
2022-06-01,22.14,14.992835269580688,7.220551619121858,-0.0733868887025455,0.9985695885864969
2022-07-01,26.65806451612903,14.99663295901736,11.39277877968194,0.2686527774297307,0.9809750032364287
2022-08-01,26.40967741935484,14.999075674734842,12.24520296896255,-0.8346012243425527,0.82364643622687
2022-09-01,22.533333333333335,14.997846707176222,8.184871274745891,-0.6493846485887786,0.8914005476720618
2022-10-01,16.51290322580645,14.994811262871606,2.1875300288597415,-0.6694380659248971,0.8845430667050379
2022-11-01,12.463333333333333,14.992248100613683,-4.1316196900771125,1.6027049227967645,0.434781921112279
2022-12-01,1.6161290322580646,14.990474316812108,-10.923959725712132,-2.450385558841912,0.04110142837524051
2023-01-01,2.02258064516129,14.98892826944677,-12.874987795634363,-0.09135982865111814,0.9977795696552123
2023-02-01,4.896428571428571,14.991968105921664,-9.673236965761442,-0.4223025687316522,0.9531529401417687
2023-03-01,10.87741935483871,15.007119134838474,-5.852496390601182,1.7227966106014154,0.36781332140542133
2023-04-01,14.129999999999999,15.037466190651713,-0.819721753304059,-0.08774443734765569,0.9979485705383826
2023-05-01,17.97741935483871,15.079558589599214,2.8501830250839033,0.04767774015559034,0.9994034518912661
2023-06-01,22.543333333333333,15.128939269480405,7.231303359230401,0.1830907046225274,0.9911447152717915
2023-07-01,25.73548387096774,15.18278240262046,11.309063245293173,-0.7563617769458908,0.8539296550021108
2023-08-01,27.741935483870968,15.23875942682707,12.241943786791271,0.2612322702526271,0.9819925207319332
2023-09-01,24.12,15.298678842928691,8.454185512700974,0.36713564437033597,0.9644162012447394
2023-10-01,16.970967741935485,15.365468616669995,2.258755232929845,-0.6532561076643546,0.8899575585207311
2023-11-01,10.283333333333333,15.44000154634886,-4.093863359312478,-1.0628048537030494,0.7227819780775249
2023-12-01,4.693548387096774,15.520531970623527,-10.87010313838957,0.04311955486281782,0.9995141533909473
2024-01-01,3.303225806451613,15.606573843193141,-12.890849928987588,0.5875018922460615,0.910471938821633
2024-02-01,6.041379310344827,15.693859381794175,-9.577230621064713,-0.07524945038463393,0.9984993777118837
2024-03-01,8.803225806451612,15.777537798057761,-5.953374680874308,-1.0209373107318402,0.7425306352037672
2024-04-01,15.723333333333333,15.855350530796075,-0.9071337758972065,0.7751165784344654,0.8469130556507225
2024-05-01,19.009677419354837,15.923436913448207,2.5974096988457083,0.4888308070609213,0.9375801781045721
2024-06-01,23.09,15.975686390441766,7.243174517900373,-0.1288609083421388,0.9956100541119283
2024-07-01,26.903225806451612,16.008071193858715,11.21814769411748,-0.32299308152458295,0.9725652454958155
2024-08-01,28.990322580645163,16.024034485350004,12.244211227179862,0.7220768681152983,0.866361613059455
2024-09-01,26.543333333333333,16.02966652894344,8.736595720502413,1.7770710838874813,0.3370005335185376
2024-10-01,18.80322580645161,16.02850670337578,2.337932226076916,0.43678687699891583,0.9499846975171875
2024-11-01,12.42,16.02407497591779,-4.06503062992173,0.46095565400393923,0.944353062658278
2024-12-01,4.922580645161291,16.018749655692798,-10.810943260612301,-0.28522574991920635,0.9785871690491196
2025-01-01,2.8677419354838714,16.008316425366825,-12.904038255942398,-0.236536233940555,0.9852419212033512
2025-02-01,2.310714285714286,15.998594282520207,-9.491441525254903,-4.1964384715510175,0.0
2025-03-01,9.574193548387097,15.98692720431706,-6.071778492303547,-0.34095516362641654,0.9693482866111811
2025-04-01,14.35,15.973548872613344,-0.9936391951826723,-0.6299096774306729,0.8974589970016805
2025-05-01,17.638709677419353,15.959202867078464,2.344277215504423,-0.6647704051635337,0.886136858690436
2025-06-01,23.263333333333332,15.944714352600567,7.255392054425001,0.06322692630776316,0.9989470488889748
2025-07-01,27.59032258064516,15.930856925628575,11.123978697938105,0.5354869570784828,0.9253826695545918
2025-08-01,28.061290322580643,15.918150770956647,12.25474023026447,-0.11160067864047463,0.9966877559327982
2025-09-01,24.863333333333333,15.906835578309899,9.033099902908276,-0.07660214788484154,0.9984775638034981
2025-10-01,18.845161290322583,15.897082571580736,2.429597009176839,0.5184817095650089,0.930055941500691
2025-11-01,11.483333333333333,15.888995812515489,-4.044316644106587,-0.3613458350755696,0.9656068576280565
2025-12-01,5.529032258064516,15.882519098288771,-10.746624244670208,0.39313740444595524,0.959375251938133
